Date,Label,Account ID,Campaign ID,Adgroup ID,Keyword ID,Publisher,Account Name,*Campaign Name,Ad Group Name,Keyword,Focus Word *,Industry*,Device Type*,Impressions,Cost Per Click,Cost,Click Count,Total Unreconciled Publisher Lead Revenue ,Total Publisher Clickout Revenue ,Leads,Clickouts,Lead Users ,Lead request Users 
9/30/2018,,88851747993183,60871380716008,38591054317082,91110253000789,Bing,Edu - Bing,Edu - Correctional (Mobile),Correctional - Classes,+correctional officer 1 test,Correctional,Edu,#NAME?,"15,282.00",$0.42 ,$0.47 ,151,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,18214695963080,14155767879534,41610063321383,55448358657717,Bing,Edu - Bing,Edu - Correctional (Mobile),Correctional - Classes,+correctional officer employment,Correctional,Edu,#NAME?,"51,447.00",$0.47 ,$0.47 ,172,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,25468825164135,43919042159798,77588523636873,22272284401308,Bing,Edu - Bing,Edu - Correctional (Mobile),Correctional - Training,+correctional officer test prep,Correctional,Edu,#NAME?,"59,461.00",$0.47 ,$0.47 ,434,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,78077572414876,81378326973398,68960559041453,4871348656726,Bing,Edu - Bing,Edu - EKG (Mobile),EKG - Classes,+ekg Technician +training near me,EKG,Edu,#NAME?,"44,420.00",$0.07 ,$0.47 ,207,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,21833574199995,85130588462500,47687409829627,57702011200772,Bing,Edu - Bing,Edu - Paramedic (Mobile),Paramedic - Schools,+paramedic school cost,Paramedic,Edu,#NAME?,"48,806.00",$1.00 ,$0.47 ,252,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,30810557589881,63426662770240,61930005451802,70999249228220,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Classes,+phlebotomy Classes near,Phlebotomy,Edu,#NAME?,"88,465.00",$0.49 ,$0.47 ,404,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,11060999980887,60262574473216,91782780635115,82570205623355,Bing,Edu - Bing,Edu - Probation (Mobile),Probation - Become,+probationary officer,Probation,Edu,#NAME?,"31,700.00",$0.53 ,$0.47 ,117,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,50289862490252,61986497019576,52559573336158,22207177814589,Bing,Lif - Bing,Lif - Illness (Desktop),Illness - Cover,+illness insurance,Illness,Lif,#VALUE!,"53,378.00",$0.76 ,$0.47 ,152,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,42288036746082,39208544066605,23673158862831,68755661433079,Google,Car - Google,Car - SR-22 (Mobile),SR-22 - General,+SR21 inexpensive insurance,SR-22,Car,#NAME?,"63,320.00",$0.11 ,$0.47 ,164,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,40036683494674,60629572722415,43022022315651,53438522248341,Google,Edu - Google,Edu - Anesthesia (Desktop),Anesthesia - Certification,certified +anesthesia tech jobs,Anesthesia,Edu,#VALUE!,"28,866.00",$0.58 ,$0.47 ,216,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,52974528360230,72410298092407,68301783038273,36996825608085,Google,Edu - Google,Edu - Anesthesia (Mobile),Anesthesia - Programs,+anesthesia tech training program Online,Anesthesia,Edu,#NAME?,"71,240.00",$0.46 ,$0.47 ,379,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,61381195623375,54922333807631,16077417340174,88911380258275,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes in rockford il,CNA,Edu,#NAME?,"4,022.00",$0.49 ,$0.47 ,126,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,90388658653279,41223436427056,7770202752479,38432675533482,Google,Edu - Google,Edu - CNA (Mobile),CNA - Info,free +cna classes in pittsburgh pa,CNA,Edu,#NAME?,"80,139.00",$0.81 ,$0.47 ,302,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,83339938019247,13622095257601,28640289519399,8053853463699,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Classes,+dialysis +course Online,Dialysis,Edu,#NAME?,"22,171.00",$0.26 ,$0.47 ,227,$7.02 ,$1.76 ,0,0,1,1
9/30/2018,,26286199223640,30053139773737,68611461407824,42064809348251,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Become,requirements to +become a +dispatcher,Dispatcher,Edu,#NAME?,"81,383.00",$0.48 ,$0.47 ,444,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,27878223950978,50092006527877,92319064331736,24952173881214,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,advanced emt class,EMT,Edu,#NAME?,"76,783.00",$0.50 ,$0.47 ,77,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,67936223273764,74769483198413,4603073374478,21550046170748,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+med.tech Programs,Medical/Lab,Edu,#NAME?,"77,321.00",$0.56 ,$0.47 ,220,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,28077412738364,61529487829259,11649377988931,71868100228308,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+medical.lab Technician certification +Programs,Medical/Lab,Edu,#NAME?,"30,141.00",$0.18 ,$0.47 ,79,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,5747082576768,59844954784011,60406808107022,53356078970405,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+medical.technician +Programs,Medical/Lab,Edu,#NAME?,"20,747.00",$0.56 ,$0.47 ,39,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,31674461879807,71002701578843,12012530047337,34627689217711,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+medical.technician Online +Programs,Medical/Lab,Edu,#NAME?,"72,585.00",$0.98 ,$0.47 ,498,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,29672549739338,87743705543456,61724056777983,79292863728865,Google,Edu - Google,Edu - Nuclear.Medicine.Tech (Desktop),Nuclear.Medicine.Tech - Schools,+nuclear.technician +Schools,Nuclear.Medicine.Tech,Edu,#VALUE!,"97,383.00",$0.48 ,$0.47 ,420,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,50297526939626,24454058033991,55482152480792,86874501701816,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - License,+real.estate license training +Online,Real.Estate,Edu,#NAME?,"78,852.00",$0.11 ,$0.47 ,42,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,3455612405042,38671621989250,52187999348678,56762510709347,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Schools,how much schooling to be a +respiratory.therapist,Respiratory.Therapist,Edu,#NAME?,"87,285.00",$0.64 ,$0.47 ,270,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,17365206476503,47489284987627,78945212004205,18949621114026,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Schools,schooling for +respiratory.therapist,Respiratory.Therapist,Edu,#NAME?,"37,063.00",$0.38 ,$0.47 ,34,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,46207094590662,13098855522290,74797426648151,11405723503125,Google,Edu - Google,Edu - Surgical (Desktop),Surgical - Classes,what's a +surgical technician,Surgical,Edu,#VALUE!,"31,762.00",$0.95 ,$0.47 ,495,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,71370326796383,45188557152669,55382609557051,69917078976152,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+surgical technologist +school requirements,Surgical,Edu,#NAME?,"23,501.00",$0.27 ,$0.47 ,227,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,70132887767910,2635429310676,65021994094370,79245281293030,Google,Edu - Google,Edu - Ultrasound (Desktop),Ultrasound - Tech School,+ULTRASOUND +tech Schools near,Ultrasound,Edu,#VALUE!,"8,231.00",$0.12 ,$0.47 ,95,$7.89 ,$1.97 ,0,0,1,1
9/30/2018,,74282898945246,62444840300627,43931258156213,86415555052653,Bing,Edu - Bing,Edu - EKG (Mobile),EKG - Classes,advanced +ekg class,EKG,Edu,#NAME?,"69,530.00",$0.10 ,$0.46 ,258,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,54680297037010,64612429756954,42856033446120,27961868061508,Bing,Edu - Bing,Edu - EKG (Mobile),EKG - Classes,advanced +ekg course,EKG,Edu,#NAME?,"30,065.00",$0.38 ,$0.46 ,124,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,6426144872251,58293055445675,42066528414988,47640262167400,Bing,Edu - Bing,Edu - EMT (Desktop),EMT - Programs,+emt +Programs +Online,EMT,Edu,#VALUE!,"25,571.00",$0.88 ,$0.46 ,377,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,62546968553909,65747832777823,36125119878275,24935012781442,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training,+phlebotomy +training +Online,Phlebotomy,Edu,#NAME?,"89,731.00",$0.98 ,$0.46 ,138,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,36658677152630,73676116627334,3569962511855,63398721559043,Bing,Edu - Bing,Edu - Police (Mobile),Police - Academy Training,+police academy Schools,Police,Edu,#NAME?,"39,478.00",$0.35 ,$0.46 ,246,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,20739862486383,25252618890665,60726671813824,46741449896258,Bing,Edu - Bing,Edu - Security (Mobile),Security - Guard Training,+security +guard training +in,Security,Edu,#NAME?,"13,664.00",$0.31 ,$0.46 ,323,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,64952285410257,53357612522584,93404976558250,19192107441524,Google,Edu - Google,Edu - Anesthesia (Mobile),Anesthesia - Schools,+anesthesia technologist,Anesthesia,Edu,#NAME?,"81,977.00",$0.43 ,$0.46 ,433,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,92777070152155,22503596989505,42038905272391,37868676741983,Google,Edu - Google,Edu - Border.Patrol (Mobile),Border.Patrol - Become,how to become a +border.patrol agent,Border.Patrol,Edu,#NAME?,"12,919.00",$0.24 ,$0.46 ,22,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,84813097955534,44384145278307,77103150429626,24724788626553,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA training in delaware,CNA,Edu,#NAME?,"44,884.00",$1.00 ,$0.46 ,468,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,23854390911544,60733139955344,84219131637222,22901938742016,Google,Edu - Google,Edu - Caregiver (Mobile),Caregiver - Training,+caregiver +training Classes,Caregiver,Edu,#NAME?,"44,832.00",$0.71 ,$0.46 ,91,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,13073672565427,86876251612400,36144836669238,70866752306048,Google,Edu - Google,Edu - Dialysis (Desktop),Dialysis - Programs,centers for +dialysis care technician +training +program,Dialysis,Edu,#VALUE!,"9,250.00",$0.09 ,$0.46 ,371,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,7357990094744,50863075721179,68225801749443,35692659433169,Google,Edu - Google,Edu - EKG (Mobile),EKG - Certification,+ekg tech +certification +program,EKG,Edu,#NAME?,"26,206.00",$0.01 ,$0.46 ,151,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,57500962717972,50863214131711,44900618673663,66565155002963,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg course,EKG,Edu,#NAME?,"75,217.00",$0.93 ,$0.46 ,136,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,14836212656901,50086548158089,64754124380867,22585669651574,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emergency medical services school,EMT,Edu,#NAME?,"69,284.00",$0.03 ,$0.46 ,78,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,87191166591723,5577852553020,39643049181646,24677732731018,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emt vocational school,EMT,Edu,#NAME?,"1,107.00",$0.60 ,$0.46 ,375,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,79568191305623,11618647844508,3496272906955,69883639254723,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Classes,+medical.assistant +degree,Medical.Assistant,Edu,#NAME?,"10,648.00",$0.21 ,$0.46 ,76,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,6455947025585,65195736834716,39411932255626,62965584409591,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Certification,+clinical.technician +certification,Medical/Lab,Edu,#NAME?,"86,713.00",$0.62 ,$0.46 ,46,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,73874974325484,13421519670357,59655161909903,72951294466356,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Certification,+medical.lab Technician +certification +Online,Medical/Lab,Edu,#NAME?,"87,113.00",$0.87 ,$0.46 ,345,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,77151395574449,83778664141912,12874241020856,74811502469253,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Classes,+med.tech +class near me,Medical/Lab,Edu,#NAME?,"28,425.00",$0.68 ,$0.46 ,140,$6.41 ,$1.60 ,0,0,1,1
9/30/2018,,50308485132658,65890740799050,65056742082523,57102850997337,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+med.tech Programs Online,Medical/Lab,Edu,#NAME?,"10,681.00",$0.93 ,$0.46 ,134,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,12000987896662,3494202185306,79504505856236,77185644652882,Google,Edu - Google,Edu - Nuclear.Medicine.Tech (Desktop),Nuclear.Medicine.Tech - Schools,+nuclear.technician Schools,Nuclear.Medicine.Tech,Edu,#VALUE!,"95,473.00",$0.24 ,$0.46 ,147,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,25165629454420,41639567643110,4485664004803,42968873439171,Google,Edu - Google,Edu - Paralegal (Mobile),Paralegal - Become,schooling to become a +paralegal,Paralegal,Edu,#NAME?,"26,982.00",$0.04 ,$0.46 ,445,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,45700412244395,4875429971501,75673075905929,59200220610310,Google,Edu - Google,Edu - Parole.Officer (Desktop),Parole.Officer - Become,+parole.officer requirements,Parole.Officer,Edu,#VALUE!,"75,098.00",$0.08 ,$0.46 ,170,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,40884146514967,24063300635238,84710121591047,54578279596306,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,certificate of +phlebotomy,Phlebotomy,Edu,#NAME?,"27,756.00",$0.45 ,$0.46 ,441,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,26701489393880,87780916060796,88073247329952,77261386089051,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,+probation officer job search,Probation,Edu,#NAME?,"45,778.00",$0.23 ,$0.46 ,161,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,26519305889142,59726756822194,11554486225133,9117586960992,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,+probation service officer salary,Probation,Edu,#NAME?,"25,983.00",$0.13 ,$0.46 ,462,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,69993975546135,80248095712000,72105698234873,46116669047343,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,how to become a +probation officer in ga,Probation,Edu,#NAME?,"13,774.00",$0.55 ,$0.46 ,348,$14.52 ,$3.63 ,1,1,2,2
9/30/2018,,13650373531700,89860129406751,11036320924800,53602775238703,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Classes,+real.estate +Classes,Real.Estate,Edu,#NAME?,"72,842.00",$0.50 ,$0.46 ,331,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,37111631869747,88247738371194,57068277654072,43713187196441,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Courses,+Online learning +realtor,Real.Estate,Edu,#NAME?,"21,781.00",$0.17 ,$0.46 ,295,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,29141036455802,29306333035717,23741764766298,72707958153469,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - License,get your +real.estate +license +online,Real.Estate,Edu,#NAME?,"1,419.00",$0.85 ,$0.46 ,301,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,13284598764043,8271098521807,1325877559438,5563419274408,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Schools,co +real.estate +school,Real.Estate,Edu,#NAME?,"47,071.00",$0.03 ,$0.46 ,85,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,2477871682432,16106732351302,49670593327658,16669873273404,Bing,Car - Bing,Car - Auto (Desktop),Auto - Cheap,compare insurance quotes +auto,Auto,Car,#VALUE!,"7,171.00",$0.80 ,$0.45 ,107,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,55943324122108,4879668696554,6461229574614,79054205331703,Bing,Edu - Bing,Edu - Anesthesia (Desktop),Anesthesia - Schools,+anesthesiologist assistant years of +school,Anesthesia,Edu,#VALUE!,"63,208.00",$0.42 ,$0.45 ,419,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,4742988637027,62619014088111,17356095957167,70704184732418,Bing,Edu - Bing,Edu - Anesthesia (Mobile),Anesthesia - Schools,+anesthesia technical assistant,Anesthesia,Edu,#NAME?,"81,814.00",$0.35 ,$0.45 ,443,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,9506368166637,33668208507641,4087386765681,38651618291741,Bing,Lif - Bing,Lif - Senior (Mobile),Senior - Burial,burial +life insurance,Senior,Lif,#NAME?,"43,815.00",$0.78 ,$0.45 ,116,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,6817218148347,14092065707579,28954697868540,35125126044766,Bing,Lif - Bing,Lif - Universal (Mobile),Universal - Index,indexed +universal life insurance,Universal,Lif,#NAME?,"50,082.00",$0.68 ,$0.45 ,24,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,23645526572258,38455922880618,48347238836380,987360114121,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,job description for nursing assistant,CNA,Edu,#NAME?,"6,762.00",$0.21 ,$0.45 ,400,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,42210057399544,78927300194140,34417841366517,44813599474558,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Classes,renal +dialysis nursing +course,Dialysis,Edu,#NAME?,"11,397.00",$1.00 ,$0.45 ,472,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,68357181183621,71582419955097,49940199605345,38913571779458,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg basic +training,EKG,Edu,#NAME?,315.00,$0.96 ,$0.45 ,474,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,77005563085059,62105607171185,50912902493413,80719351969405,Google,Edu - Google,Edu - EKG (Mobile),EKG - Programs,+ekg training program,EKG,Edu,#NAME?,"69,906.00",$0.15 ,$0.45 ,235,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,86661862555776,71810097945180,15216126328856,24979415253160,Google,Edu - Google,Edu - Medical/Lab (Desktop),Medical/Lab - Classes,+medical.laboratory Technician,Medical/Lab,Edu,#VALUE!,"43,649.00",$0.25 ,$0.45 ,425,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,87778368914661,93315359913319,93259766474844,76999948019398,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Certification,+certified +medical.technician Classes,Medical/Lab,Edu,#NAME?,"2,805.00",$0.16 ,$0.45 ,406,$18.79 ,$4.70 ,1,1,2,3
9/30/2018,,7269370362573,42027063386575,92786319937355,72795782534459,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Classes,+medical.laboratory technologist,Medical/Lab,Edu,#NAME?,"45,488.00",$0.03 ,$0.45 ,391,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,80144924698260,41359568261469,34813180146940,28907247324914,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Classes,+medical.technology +degree Programs,Medical/Lab,Edu,#NAME?,"10,191.00",$0.36 ,$0.45 ,299,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,25773972552983,46084111062449,64901309828159,86910874270137,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Schools,accredited +medical.lab technician +schools,Medical/Lab,Edu,#NAME?,"58,813.00",$0.94 ,$0.45 ,80,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,39374967879687,88221133157912,84094338676565,40314594710230,Google,Edu - Google,Edu - Nuclear.Medicine.Tech (Desktop),Nuclear.Medicine.Tech - Become,training for +nuclear.medicine.technologist,Nuclear.Medicine.Tech,Edu,#VALUE!,"21,780.00",$0.03 ,$0.45 ,403,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,73552995929286,94036969525117,44425972565548,37059918720012,Google,Edu - Google,Edu - Nuclear.Medicine.Tech (Desktop),Nuclear.Medicine.Tech - Programs,+nuclear.medicine.tech program,Nuclear.Medicine.Tech,Edu,#VALUE!,"56,987.00",$0.37 ,$0.45 ,45,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,59063692151774,65615507856383,56756012853015,42254516031312,Google,Edu - Google,Edu - Parole.Officer (Mobile),Parole.Officer - Become,what does it take to be a +parole.officer,Parole.Officer,Edu,#NAME?,"40,352.00",$0.41 ,$0.45 ,423,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,54793011492836,38563830751776,8218273823785,61107432816760,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,college +police academy,Police,Edu,#NAME?,"92,080.00",$0.27 ,$0.45 ,187,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,90630225199349,67557574840699,44601883882209,48747148111160,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Classes,+real.estate +Classes near me,Real.Estate,Edu,#NAME?,"62,334.00",$0.44 ,$0.45 ,253,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,17816893394710,5612425089263,68337632847081,27380830852510,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - License,how can i get my +real.estate license online,Real.Estate,Edu,#NAME?,"37,352.00",$0.98 ,$0.45 ,354,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,20009018946105,34688716379376,10629898030244,88502869718982,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - License,places to get +real.estate license,Real.Estate,Edu,#NAME?,"25,248.00",$0.87 ,$0.45 ,9,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,38379257623532,44299907456229,85505678008100,89700950825153,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Training,armed +security course,Security,Edu,#NAME?,"26,632.00",$0.66 ,$0.45 ,119,$0.67 ,$0.17 ,0,0,0,0
9/30/2018,,27907315757462,47136563096214,73540090492373,92739124030732,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+Schools for +surgical tech near me,Surgical,Edu,#NAME?,"62,469.00",$0.29 ,$0.45 ,174,$1.83 ,$0.46 ,0,0,0,0
9/30/2018,,52240382267378,51022250798014,44947938736325,58119891040950,Google,Edu - Google,Edu - Ultrasound (Desktop),Sonography - Programs,+SONOGRAPHY +Programs,Ultrasound,Edu,#VALUE!,"60,782.00",$0.50 ,$0.45 ,17,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,84872559433765,65055196239948,75955958136556,49329967836773,Bing,Car - Bing,Car - Teen (Desktop),Teen - General,cheapest car insurance for +teenage drivers,Teen,Car,#VALUE!,"19,566.00",$0.72 ,$0.44 ,137,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,92348618656780,28211760917240,44490676807401,57030189581886,Bing,Edu - Bing,Edu - Dialysis (Desktop),Dialysis - Schools,+dialysis Technician Schools near me,Dialysis,Edu,#VALUE!,"56,024.00",$0.21 ,$0.44 ,498,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,43262389057097,78597637142863,66320319006244,26307680412031,Bing,Edu - Bing,Edu - EKG (Mobile),EKG - Classes,12 lead +ekg class,EKG,Edu,#NAME?,"33,389.00",$0.86 ,$0.44 ,12,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,6764789991226,89389655250279,35829867680996,27288663544822,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,get +phlebotomy certified,Phlebotomy,Edu,#NAME?,"73,426.00",$0.54 ,$0.44 ,420,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,68484095318425,5857024009192,81954960581166,87058491349520,Bing,Lif - Bing,Lif - Universal (Desktop),Universal - Index,best +indexed +universal life policies,Universal,Lif,#VALUE!,924.00,$0.27 ,$0.44 ,83,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,65163074324872,10751200794764,3890435720678,15396258672004,Bing,Lif - Bing,Lif - Universal (Desktop),Universal - Index,equity +indexed +life insurance,Universal,Lif,#VALUE!,"75,487.00",$0.18 ,$0.44 ,419,$0.00 ,$0.00 ,0,0,0,0
9/30/2018,,24046471402528,93382059415153,86488065314805,38885723776511,Google,Edu - Google,Edu - Bodyguard (Desktop),Bodyguard - Bodyguard Training,+bodyguard certification,Bodyguard,Edu,#VALUE!,"71,810.00",$0.26 ,$0.44 ,197,$0.00 ,$0.00 ,0,0,0,0
